date,close
2009-07-08,89.269997
2009-07-09,89.510002
2009-07-10,89.580002
2009-07-13,90.190002
2009-07-14,90.809998
2009-07-15,92.239998
2009-07-16,91.980003
2009-07-17,91.930000
2009-07-20,93.279999
2009-07-21,93.129997
2009-07-22,93.440002
2009-07-23,93.260002
2009-07-24,93.410004
2009-07-27,93.709999
2009-07-28,92.110001
2009-07-29,91.199997
2009-07-30,91.620003
2009-07-31,93.349998
2009-08-03,93.870003
2009-08-04,94.680000
2009-08-05,94.779999
2009-08-06,94.599998
2009-08-07,93.750000
2009-08-10,92.930000
2009-08-11,92.790001
2009-08-12,92.949997
2009-08-13,93.720001
2009-08-14,93.000000
2009-08-17,91.610001
2009-08-18,92.059998
2009-08-19,92.529999
2009-08-20,92.269997
2009-08-21,93.650002
2009-08-24,92.339996
2009-08-25,92.760002
2009-08-26,92.790001
2009-08-27,93.190002
2009-08-28,93.870003
2009-08-31,93.400002
2009-09-01,93.900002
2009-09-02,96.190002
2009-09-03,97.459999
2009-09-04,97.529999
2009-09-08,97.430000
2009-09-09,97.080002
2009-09-10,97.699997
2009-09-11,98.779999
2009-09-14,97.959999
2009-09-15,98.900002
2009-09-16,99.910004
2009-09-17,99.339996
2009-09-18,98.669998
2009-09-21,98.360001
2009-09-22,99.669998
2009-09-23,98.830002
2009-09-24,97.550003
2009-09-25,97.000000
2009-09-28,97.050003
2009-09-29,97.430000
2009-09-30,98.849998
2009-10-01,97.889999
2009-10-02,98.370003
2009-10-05,99.820000
2009-10-06,102.279999
2009-10-07,102.360001
2009-10-08,103.639999
2009-10-09,102.839996
2009-10-12,103.559998
2009-10-13,104.260002
2009-10-14,104.180000
2009-10-15,102.860001
2009-10-16,103.180000
2009-10-19,104.230003
2009-10-20,103.419998
2009-10-21,103.750000
2009-10-22,103.919998
2009-10-23,103.489998
2009-10-26,101.860001
2009-10-27,101.849998
2009-10-28,100.730003
2009-10-29,102.690002
2009-10-30,102.529999
2009-11-02,103.949997
2009-11-03,106.459999
2009-11-04,107.099998
2009-11-05,106.980003
2009-11-06,107.430000
2009-11-09,108.190002
2009-11-10,108.389999
2009-11-11,109.599998
2009-11-12,108.209999
2009-11-13,109.739998
2009-11-16,111.629997
2009-11-17,111.970001
2009-11-18,112.250000
2009-11-19,112.300003
2009-11-20,112.940002
2009-11-23,114.290001
2009-11-24,114.730003
2009-11-25,116.620003
2009-11-27,115.059998
2009-11-30,115.639999
2009-12-01,117.379997
2009-12-02,119.180000
2009-12-03,118.699997
2009-12-04,113.750000
2009-12-07,113.110001
2009-12-08,110.949997
2009-12-09,110.839996
2009-12-10,110.820000
2009-12-11,109.320000
2009-12-14,110.239998
2009-12-15,110.209999
2009-12-16,111.589996
2009-12-17,107.339996
2009-12-18,108.949997
2009-12-21,106.949997
2009-12-22,106.169998
2009-12-23,106.550003
2009-12-24,108.360001
2009-12-28,108.550003
2009-12-29,107.470001
2009-12-30,106.930000
2009-12-31,107.309998
2010-01-04,109.800003
2010-01-05,109.699997
2010-01-06,111.510002
2010-01-07,110.820000
2010-01-08,111.370003
2010-01-11,112.849998
2010-01-12,110.489998
2010-01-13,111.540001
2010-01-14,112.029999
2010-01-15,110.860001
2010-01-19,111.519997
2010-01-20,108.940002
2010-01-21,107.370003
2010-01-22,107.169998
2010-01-25,107.480003
2010-01-26,107.559998
2010-01-27,106.529999
2010-01-28,106.480003
2010-01-29,105.959999
2010-02-01,108.349998
2010-02-02,109.129997
2010-02-03,108.699997
2010-02-04,104.370003
2010-02-05,104.680000
2010-02-08,104.040001
2010-02-09,105.410004
2010-02-10,105.120003
2010-02-11,107.129997
2010-02-12,107.040001
2010-02-16,109.620003
2010-02-17,109.250000
2010-02-18,109.980003
2010-02-19,109.470001
2010-02-22,109.070000
2010-02-23,107.889999
2010-02-24,107.360001
2010-02-25,108.309998
2010-02-26,109.430000
2010-03-01,109.430000
2010-03-02,111.019997
2010-03-03,111.629997
2010-03-04,110.830002
2010-03-05,110.809998
2010-03-08,109.879997
2010-03-09,109.720001
2010-03-10,108.470001
2010-03-11,108.599998
2010-03-12,107.949997
2010-03-15,108.360001
2010-03-16,110.400002
2010-03-17,109.589996
2010-03-18,110.339996
2010-03-19,108.279999
2010-03-22,107.750000
2010-03-23,108.320000
2010-03-24,106.300003
2010-03-25,106.779999
2010-03-26,108.589996
2010-03-29,108.750000
2010-03-30,107.970001
2010-03-31,108.949997
2010-04-01,110.260002
2010-04-05,110.889999
2010-04-06,111.029999
2010-04-07,112.489998
2010-04-08,112.650002
2010-04-09,113.639999
2010-04-12,113.010002
2010-04-13,112.690002
2010-04-14,113.029999
2010-04-15,113.650002
2010-04-16,111.239998
2010-04-19,111.150002
2010-04-20,111.459999
2010-04-21,112.309998
2010-04-22,111.839996
2010-04-23,113.190002
2010-04-26,112.750000
2010-04-27,114.629997
2010-04-28,114.309998
2010-04-29,114.279999
2010-04-30,115.360001
2010-05-03,115.730003
2010-05-04,114.870003
2010-05-05,115.089996
2010-05-06,118.489998
2010-05-07,118.269997
2010-05-10,117.570000
2010-05-11,120.660004
2010-05-12,121.400002
2010-05-13,120.559998
2010-05-14,120.370003
2010-05-17,119.360001
2010-05-18,119.489998
2010-05-19,116.629997
2010-05-20,115.839996
2010-05-21,115.220001
2010-05-24,116.839996
2010-05-25,117.360001
2010-05-26,118.470001
2010-05-27,118.690002
2010-05-28,118.879997
2010-06-01,119.910004
2010-06-02,119.779999
2010-06-03,117.959999
2010-06-04,119.190002
2010-06-07,121.489998
2010-06-08,121.000000
2010-06-09,120.559998
2010-06-10,118.970001
2010-06-11,120.010002
2010-06-14,119.599998
2010-06-15,120.989998
2010-06-16,120.330002
2010-06-17,121.900002
2010-06-18,122.830002
2010-06-21,120.389999
2010-06-22,121.449997
2010-06-23,120.949997
2010-06-24,121.300003
2010-06-25,122.760002
2010-06-28,121.089996
2010-06-29,121.269997
2010-06-30,121.680000
2010-07-01,117.040001
2010-07-02,118.489998
2010-07-06,116.510002
2010-07-07,117.730003
2010-07-08,117.209999
2010-07-09,118.360001
2010-07-12,117.339996
2010-07-13,118.360001
2010-07-14,118.300003
2010-07-15,118.230003
2010-07-16,116.669998
2010-07-19,115.730003
2010-07-20,116.650002
2010-07-21,115.849998
2010-07-22,116.860001
2010-07-23,116.089996
2010-07-26,115.519997
2010-07-27,113.510002
2010-07-28,113.779999
2010-07-29,114.290001
2010-07-30,115.489998
2010-08-02,115.540001
2010-08-03,115.989998
2010-08-04,116.720001
2010-08-05,116.980003
2010-08-06,117.839996
2010-08-09,117.400002
2010-08-10,117.730003
2010-08-11,117.339996
2010-08-12,118.769997
2010-08-13,118.739998
2010-08-16,119.730003
2010-08-17,119.750000
2010-08-18,120.220001
2010-08-19,120.389999
2010-08-20,119.970001
2010-08-23,119.779999
2010-08-24,120.360001
2010-08-25,121.360001
2010-08-26,120.959999
2010-08-27,121.010002
2010-08-30,120.910004
2010-08-31,122.080002
2010-09-01,121.690002
2010-09-02,122.290001
2010-09-03,121.860001
2010-09-07,122.699997
2010-09-08,122.709999
2010-09-09,121.559998
2010-09-10,121.730003
2010-09-13,121.620003
2010-09-14,124.019997
2010-09-15,123.940002
2010-09-16,124.629997
2010-09-17,124.540001
2010-09-20,124.870003
2010-09-21,126.010002
2010-09-22,126.199997
2010-09-23,126.300003
2010-09-24,126.690002
2010-09-27,126.720001
2010-09-28,127.849998
2010-09-29,127.949997
2010-09-30,127.910004
2010-10-01,128.910004
2010-10-04,128.460007
2010-10-05,130.990005
2010-10-06,131.809998
2010-10-07,130.369995
2010-10-08,131.660004
2010-10-11,132.289993
2010-10-12,131.960007
2010-10-13,134.070007
2010-10-14,134.750000
2010-10-15,133.679993
2010-10-18,134.279999
2010-10-19,130.110001
2010-10-20,131.320007
2010-10-21,129.470001
2010-10-22,129.729996
2010-10-25,130.850006
2010-10-26,130.880005
2010-10-27,129.520004
2010-10-28,131.240005
2010-10-29,132.619995
2010-11-01,131.919998
2010-11-02,132.490005
2010-11-03,131.570007
2010-11-04,136.029999
2010-11-05,136.380005
2010-11-08,137.779999
2010-11-09,135.589996
2010-11-10,137.240005
2010-11-11,137.660004
2010-11-12,133.690002
2010-11-15,132.419998
2010-11-16,130.970001
2010-11-17,130.380005
2010-11-18,132.089996
2010-11-19,132.199997
2010-11-22,133.479996
2010-11-23,134.410004
2010-11-24,134.179993
2010-11-26,133.110001
2010-11-29,133.509995
2010-11-30,135.419998
2010-12-01,135.380005
2010-12-02,135.199997
2010-12-03,138.070007
2010-12-06,139.110001
2010-12-07,136.500000
2010-12-08,134.789993
2010-12-09,135.369995
2010-12-10,135.410004
2010-12-13,136.050003
2010-12-14,136.179993
2010-12-15,134.699997
2010-12-16,133.809998
2010-12-17,134.199997
2010-12-20,135.110001
2010-12-21,135.320007
2010-12-22,135.050003
2010-12-23,134.660004
2010-12-27,135.020004
2010-12-28,137.220001
2010-12-29,137.710007
2010-12-30,137.029999
2010-12-31,138.720001
2011-01-03,138.000000
2011-01-04,134.750000
2011-01-05,134.369995
2011-01-06,133.830002
2011-01-07,133.580002
2011-01-10,134.119995
2011-01-11,134.910004
2011-01-12,135.460007
2011-01-13,134.050003
2011-01-14,132.690002
2011-01-18,133.429993
2011-01-19,133.720001
2011-01-20,131.199997
2011-01-21,131.029999
2011-01-24,130.360001
2011-01-25,130.100006
2011-01-26,131.160004
2011-01-27,127.930000
2011-01-28,130.279999
2011-01-31,129.869995
2011-02-01,130.800003
2011-02-02,130.449997
2011-02-03,132.199997
2011-02-04,131.660004
2011-02-07,131.679993
2011-02-08,133.139999
2011-02-09,133.070007
2011-02-10,132.850006
2011-02-11,132.320007
2011-02-14,132.949997
2011-02-15,133.970001
2011-02-16,134.100006
2011-02-17,135.039993
2011-02-18,135.410004
2011-02-22,136.289993
2011-02-23,137.509995
2011-02-24,136.479996
2011-02-25,137.380005
2011-02-28,137.660004
2011-03-01,140.029999
2011-03-02,139.919998
2011-03-03,138.089996
2011-03-04,139.350006
2011-03-07,139.720001
2011-03-08,139.360001
2011-03-09,139.410004
2011-03-10,137.770004
2011-03-11,138.220001
2011-03-14,138.860001
2011-03-15,136.270004
2011-03-16,136.240005
2011-03-17,136.970001
2011-03-18,138.369995
2011-03-21,139.139999
2011-03-22,139.050003
2011-03-23,140.339996
2011-03-24,139.220001
2011-03-25,139.259995
2011-03-28,138.539993
2011-03-29,138.210007
2011-03-30,138.669998
2011-03-31,139.860001
2011-04-01,139.199997
2011-04-04,139.839996
2011-04-05,142.050003
2011-04-06,142.380005
2011-04-07,142.509995
2011-04-08,143.660004
2011-04-11,142.639999
2011-04-12,141.610001
2011-04-13,141.899994
2011-04-14,143.809998
2011-04-15,145.050003
2011-04-18,145.929993
2011-04-19,145.929993
2011-04-20,146.500000
2011-04-21,146.740005
2011-04-25,146.869995
2011-04-26,146.380005
2011-04-27,149.199997
2011-04-28,149.820007
2011-04-29,152.369995
2011-05-02,150.410004
2011-05-03,149.880005
2011-05-04,147.729996
2011-05-05,143.470001
2011-05-06,145.300003
2011-05-09,147.380005
2011-05-10,147.899994
2011-05-11,146.539993
2011-05-12,146.589996
2011-05-13,145.630005
2011-05-16,145.369995
2011-05-17,144.740005
2011-05-18,145.600006
2011-05-19,145.649994
2011-05-20,147.490005
2011-05-23,147.830002
2011-05-24,148.589996
2011-05-25,148.580002
2011-05-26,148.220001
2011-05-27,149.699997
2011-05-31,149.639999
2011-06-01,149.910004
2011-06-02,149.500000
2011-06-03,150.220001
2011-06-06,150.479996
2011-06-07,150.419998
2011-06-08,149.809998
2011-06-09,150.559998
2011-06-10,149.240005
2011-06-13,147.770004
2011-06-14,148.669998
2011-06-15,149.119995
2011-06-16,148.970001
2011-06-17,149.940002
2011-06-20,150.029999
2011-06-21,150.759995
2011-06-22,150.990005
2011-06-23,148.339996
2011-06-24,146.259995
2011-06-27,145.729996
2011-06-28,146.240005
2011-06-29,147.179993
2011-06-30,146.000000
2011-07-01,144.929993
2011-07-05,147.630005
2011-07-06,148.910004
2011-07-07,149.149994
2011-07-08,150.250000
2011-07-11,151.589996
2011-07-12,152.770004
2011-07-13,154.139999
2011-07-14,154.539993
2011-07-15,155.199997
2011-07-18,156.570007
2011-07-19,154.660004
2011-07-20,156.020004
2011-07-21,154.830002
2011-07-22,156.119995
2011-07-25,157.339996
2011-07-26,157.770004
2011-07-27,157.190002
2011-07-28,157.320007
2011-07-29,158.289993
2011-08-01,157.720001
2011-08-02,161.520004
2011-08-03,161.490005
2011-08-04,160.639999
2011-08-05,161.750000
2011-08-08,167.119995
2011-08-09,168.610001
2011-08-10,174.580002
2011-08-11,170.750000
2011-08-12,169.970001
2011-08-15,171.800003
2011-08-16,173.919998
2011-08-17,174.419998
2011-08-18,177.720001
2011-08-19,179.949997
2011-08-22,184.589996
2011-08-23,177.669998
2011-08-24,171.649994
2011-08-25,172.360001
2011-08-26,177.470001
2011-08-29,173.889999
2011-08-30,179.100006
2011-08-31,177.720001
2011-09-01,177.869995
2011-09-02,183.240005
2011-09-06,182.899994
2011-09-07,177.080002
2011-09-08,181.809998
2011-09-09,180.699997
2011-09-12,176.669998
2011-09-13,178.539993
2011-09-14,177.210007
2011-09-15,174.399994
2011-09-16,176.029999
2011-09-19,173.309998
2011-09-20,175.779999
2011-09-21,173.589996
2011-09-22,169.050003
2011-09-23,159.800003
2011-09-26,157.580002
2011-09-27,160.630005
2011-09-28,156.220001
2011-09-29,157.699997
2011-09-30,158.059998
2011-10-03,160.960007
2011-10-04,157.639999
2011-10-05,159.460007
2011-10-06,160.490005
2011-10-07,159.179993
2011-10-10,163.270004
2011-10-11,162.100006
2011-10-12,163.259995
2011-10-13,162.300003
2011-10-14,163.399994
2011-10-17,162.619995
2011-10-18,161.839996
2011-10-19,159.869995
2011-10-20,157.770004
2011-10-21,159.520004
2011-10-24,161.020004
2011-10-25,165.589996
2011-10-26,167.399994
2011-10-27,169.550003
2011-10-28,169.619995
2011-10-31,167.339996
2011-11-01,167.380005
2011-11-02,169.059998
2011-11-03,171.720001
2011-11-04,170.850006
2011-11-07,174.979996
2011-11-08,173.529999
2011-11-09,172.070007
2011-11-10,171.139999
2011-11-11,173.960007
2011-11-14,173.199997
2011-11-15,173.360001
2011-11-16,171.509995
2011-11-17,167.100006
2011-11-18,167.619995
2011-11-21,163.500000
2011-11-22,165.309998
2011-11-23,164.830002
2011-11-25,163.399994
2011-11-28,166.630005
2011-11-29,166.880005
2011-11-30,170.130005
2011-12-01,169.630005
2011-12-02,169.820007
2011-12-05,167.320007
2011-12-06,168.179993
2011-12-07,169.399994
2011-12-08,165.979996
2011-12-09,166.399994
2011-12-12,161.990005
2011-12-13,158.449997
2011-12-14,152.889999
2011-12-15,152.330002
2011-12-16,155.229996
2011-12-19,154.869995
2011-12-20,156.979996
2011-12-21,157.160004
2011-12-22,156.039993
2011-12-23,156.309998
2011-12-27,154.910004
2011-12-28,151.029999
2011-12-29,150.339996
2011-12-30,151.990005
2012-01-03,155.919998
2012-01-04,156.710007
2012-01-05,157.779999
2012-01-06,157.199997
2012-01-09,156.500000
2012-01-10,158.639999
2012-01-11,159.669998
2012-01-12,160.380005
2012-01-13,159.259995
2012-01-17,160.500000
2012-01-18,161.600006
2012-01-19,161.220001
2012-01-20,162.070007
2012-01-23,163.160004
2012-01-24,162.009995
2012-01-25,166.419998
2012-01-26,167.270004
2012-01-27,168.970001
2012-01-30,168.029999
2012-01-31,169.309998
2012-02-01,169.559998
2012-02-02,171.050003
2012-02-03,167.639999
2012-02-06,167.179993
2012-02-07,169.699997
2012-02-08,168.500000
2012-02-09,168.020004
2012-02-10,167.139999
2012-02-13,167.509995
2012-02-14,167.119995
2012-02-15,168.110001
2012-02-16,168.000000
2012-02-17,167.350006
2012-02-21,171.020004
2012-02-22,172.940002
2012-02-23,173.020004
2012-02-24,172.229996
2012-02-27,171.699997
2012-02-28,173.490005
2012-02-29,164.289993
2012-03-01,166.610001
2012-03-02,166.339996
2012-03-05,165.649994
2012-03-06,162.699997
2012-03-07,163.630005
2012-03-08,165.279999
2012-03-09,166.380005
2012-03-12,165.070007
2012-03-13,162.300003
2012-03-14,159.570007
2012-03-15,161.080002
2012-03-16,161.300003
2012-03-19,161.589996
2012-03-20,160.130005
2012-03-21,160.210007
2012-03-22,159.570007
2012-03-23,161.529999
2012-03-26,164.399994
2012-03-27,163.240005
2012-03-28,161.509995
2012-03-29,161.279999
2012-03-30,162.119995
2012-04-02,162.940002
2012-04-03,159.889999
2012-04-04,157.210007
2012-04-05,158.309998
2012-04-09,159.369995
2012-04-10,161.100006
2012-04-11,161.070007
2012-04-12,162.699997
2012-04-13,160.850006
2012-04-16,160.460007
2012-04-17,160.250000
2012-04-18,159.309998
2012-04-19,159.429993
2012-04-20,159.539993
2012-04-23,159.070007
2012-04-24,159.300003
2012-04-25,159.619995
2012-04-26,161.029999
2012-04-27,161.380005
2012-04-30,161.880005
2012-05-01,161.320007
2012-05-02,160.589996
2012-05-03,158.970001
2012-05-04,159.470001
2012-05-07,159.080002
2012-05-08,156.000000
2012-05-09,154.470001
2012-05-10,154.770004
2012-05-11,153.559998
2012-05-14,151.330002
2012-05-15,149.740005
2012-05-16,149.460007
2012-05-17,152.800003
2012-05-18,154.550003
2012-05-21,154.649994
2012-05-22,152.080002
2012-05-23,151.619995
2012-05-24,151.410004
2012-05-25,152.679993
2012-05-29,151.020004
2012-05-30,151.910004
2012-05-31,151.619995
2012-06-01,157.500000
2012-06-04,157.320007
2012-06-05,157.139999
2012-06-06,157.210007
2012-06-07,154.500000
2012-06-08,154.729996
2012-06-11,155.360001
2012-06-12,156.460007
2012-06-13,157.119995
2012-06-14,157.750000
2012-06-15,157.839996
2012-06-18,157.929993
2012-06-19,157.160004
2012-06-20,155.970001
2012-06-21,152.020004
2012-06-22,152.639999
2012-06-25,153.759995
2012-06-26,152.619995
2012-06-27,152.830002
2012-06-28,151.050003
2012-06-29,155.190002
2012-07-02,155.089996
2012-07-03,157.460007
2012-07-05,155.679993
2012-07-06,153.710007
2012-07-09,154.039993
2012-07-10,152.149994
2012-07-11,152.990005
2012-07-12,152.589996
2012-07-13,154.139999
2012-07-16,154.210007
2012-07-17,153.470001
2012-07-18,153.050003
2012-07-19,153.380005
2012-07-20,153.669998
2012-07-23,153.029999
2012-07-24,153.520004
2012-07-25,155.669998
2012-07-26,156.770004
2012-07-27,157.539993
2012-07-30,157.429993
2012-07-31,156.490005
2012-08-01,155.139999
2012-08-02,154.130005
2012-08-03,155.550003
2012-08-06,156.300003
2012-08-07,156.279999
2012-08-08,156.479996
2012-08-09,156.990005
2012-08-10,157.179993
2012-08-13,155.990005
2012-08-14,155.130005
2012-08-15,155.630005
2012-08-16,156.559998
2012-08-17,156.720001
2012-08-20,157.259995
2012-08-21,158.830002
2012-08-22,160.539993
2012-08-23,161.889999
2012-08-24,161.970001
2012-08-27,161.360001
2012-08-28,161.639999
2012-08-29,160.589996
2012-08-30,160.520004
2012-08-31,164.220001
2012-09-04,164.479996
2012-09-05,164.309998
2012-09-06,164.889999
2012-09-07,168.440002
2012-09-10,167.289993
2012-09-11,167.899994
2012-09-12,167.919998
2012-09-13,171.309998
2012-09-14,171.800003
2012-09-17,170.399994
2012-09-18,171.720001
2012-09-19,171.740005
2012-09-20,171.470001
2012-09-21,171.960007
2012-09-24,171.050003
2012-09-25,170.770004
2012-09-26,169.809998
2012-09-27,172.339996
2012-09-28,171.889999
2012-10-01,172.289993
2012-10-02,172.100006
2012-10-03,172.410004
2012-10-04,173.610001
2012-10-05,172.619995
2012-10-08,172.050003
2012-10-09,170.990005
2012-10-10,170.839996
2012-10-11,171.320007
2012-10-12,170.059998
2012-10-15,168.350006
2012-10-16,169.419998
2012-10-17,169.539993
2012-10-18,168.789993
2012-10-19,166.970001
2012-10-22,167.580002
2012-10-23,165.429993
2012-10-24,164.860001
2012-10-25,166.020004
2012-10-26,165.929993
2012-10-31,166.830002
2012-11-01,166.070007
2012-11-02,162.600006
2012-11-05,163.229996
2012-11-06,166.300003
2012-11-07,166.490005
2012-11-08,167.990005
2012-11-09,167.820007
2012-11-12,167.449997
2012-11-13,167.100006
2012-11-14,167.139999
2012-11-15,166.089996
2012-11-16,165.880005
2012-11-19,167.869995
2012-11-20,167.389999
2012-11-21,167.559998
2012-11-23,169.610001
2012-11-26,169.429993
2012-11-27,168.710007
2012-11-28,166.550003
2012-11-29,167.179993
2012-11-30,166.050003
2012-12-03,166.130005
2012-12-04,164.419998
2012-12-05,164.119995
2012-12-06,164.500000
2012-12-07,165.160004
2012-12-10,165.800003
2012-12-11,165.649994
2012-12-12,165.770004
2012-12-13,164.369995
2012-12-14,164.130005
2012-12-17,164.440002
2012-12-18,162.080002
2012-12-19,161.690002
2012-12-20,159.729996
2012-12-21,160.330002
2012-12-24,160.619995
2012-12-26,160.779999
2012-12-27,161.160004
2012-12-28,160.539993
2012-12-31,162.020004
